"property_id","date_added","unit_mix_id","type","area","quantity","avg_market_rent","avg_effective_rent"
"1529","2020-09-24",3,"2B/2B/0",1023,104,1260,1260
"153","2020-09-12",1,"1B/1B/0",651,128,784,784
"153","2020-09-12",2,"1B/1B/0",680,30,859,859
"153","2020-09-12",3,"2B/2B/0",886,112,1027,1027
"153","2020-09-23",1,"1B/1B/0",651,128,784,784
"153","2020-09-23",2,"1B/1B/0",680,30,859,859
"153","2020-09-23",3,"2B/2B/0",886,112,1027,1027
"1530","2020-09-24",1,"0B/1B/0",500,24,942,942
"1530","2020-09-24",2,"1B/1B/0",575,48,1023,1023
"1530","2020-09-24",3,"1B/1B/0",685,48,1090,1090
"1530","2020-09-24",4,"1B/1B/0",800,56,1129,1129
"1530","2020-09-24",5,"2B/2B/0",1050,72,1281,1281
"1530","2020-09-24",6,"2B/2B/0",1150,48,1326,1326
"1531","2020-09-24",1,"1B/1B/0",519,72,888,888
"1531","2020-09-24",2,"1B/1B/0",611,80,813,813
"1531","2020-09-24",3,"1B/1B/0 D",700,16,924,924
"1531","2020-09-24",4,"2B/1B/0",828,24,963,963
"1531","2020-09-24",5,"2B/2B/0",912,60,923,923
"1532","2020-09-24",1,"1B/1B/0",885,56,772,772
"1532","2020-09-24",2,"2B/1B/0 D",1329,16,955,955
"1532","2020-09-24",3,"2B/2B/0",1065,48,875,875
"1532","2020-09-24",4,"2B/2B/0",1196,24,878,878
"1535","2020-09-24",1,"1B/1B/0",608,44,1056,1056
"1535","2020-09-24",2,"1B/1B/0",624,44,1056,1056
"1535","2020-09-24",3,"1B/1B/0",776,44,1151,1151
"1535","2020-09-24",4,"1B/1B/0",800,44,1151,1151
"1535","2020-09-24",5,"1B/1B/0",906,24,888,888
"1535","2020-09-24",6,"2B/1B/0 D",888,24,1233,1233
"1535","2020-09-24",7,"2B/2B/0",1046,32,1263,1263
"1535","2020-09-24",8,"2B/2B/0",1064,32,1263,1263
"1536","2020-09-24",1,"0B/1B/0",500,48,846,846
"1536","2020-09-24",2,"1B/1B/0",623,84,875,875
"1536","2020-09-24",3,"1B/1B/0",800,68,916,916
"1536","2020-09-24",4,"2B/2B/0",1050,56,1261,1261
"1536","2020-09-24",5,"2B/2B/0",1150,48,1221,1221
"1537","2020-09-24",1,"1B/1B/0",777,36,849,849
"1537","2020-09-24",2,"2B/1B/0 D",858,36,899,899
"1537","2020-09-24",3,"2B/2B/0",1014,96,999,999
"1537","2020-09-24",4,"3B/2B/0",1200,40,1199,1166
"1537","2020-09-24",5,"3B/2B/0 T",1466,32,1299,1266
"1538","2020-09-24",1,"1B/1B/0",541,67,862,845
"1538","2020-09-24",2,"1B/1B/0 *",541,16,634,634
"1538","2020-09-24",3,"1B/1B/0 *",672,31,674,674
"1538","2020-09-24",4,"1B/1B/0",672,46,925,908
"1538","2020-09-24",5,"2B/2B/0",863,80,1098,1081
"1538","2020-09-24",6,"2B/2B/0 *",863,8,765,765
"1538","2020-09-24",7,"2B/2B/0",954,26,1105,1063
"1539","2020-09-24",1,"1B/1B/0",688,32,800,800
"1539","2020-09-24",2,"2B/1B/0",906,40,893,893
"1539","2020-09-24",3,"2B/2B/0",990,24,925,925
"1539","2020-09-24",4,"2B/2B/0",1050,24,940,940
"154","2020-09-12",1,"1B/1B/0",655,48,905,830
"154","2020-09-12",2,"1B/1B/0",682,48,920,843
"154","2020-09-12",3,"2B/1B/0",900,64,990,990
"154","2020-09-12",4,"2B/2B/0",1000,16,1250,1146
"154","2020-09-23",1,"1B/1B/0",655,48,905,830
"154","2020-09-23",2,"1B/1B/0",682,48,920,843
"154","2020-09-23",3,"2B/1B/0",900,64,990,990
"154","2020-09-23",4,"2B/2B/0",1000,16,1250,1146
"1540","2020-09-24",1,"1B/1B/0",720,28,925,925
"1540","2020-09-24",2,"2B/1B/0",1080,58,1095,1095
"1540","2020-09-24",3,"2B/2B/0",1204,48,1165,1165
"1540","2020-09-24",4,"3B/2B/0",1345,16,1335,1335
"1541","2020-09-24",1,"1B/1B/0",734,88,715,715
"1541","2020-09-24",2,"2B/1B/1 T",981,34,940,940
"1541","2020-09-24",3,"2B/2B/0",1172,48,987,987
"1541","2020-09-24",4,"2B/2B/0 T",1189,66,1080,1080
"1541","2020-09-24",5,"2B/2B/1",1000,72,915,915
"1542","2020-09-24",1,"1B/1B/0",600,10,620,620
"1542","2020-09-24",2,"1B/1B/0",740,64,571,571
"1542","2020-09-24",3,"1B/1B/0",744,10,588,588
"1542","2020-09-24",4,"2B/2B/0",986,72,678,678
"1542","2020-09-24",5,"2B/2B/0",1346,12,770,770
"1542","2020-09-24",6,"3B/2B/0",1295,16,820,820
"1542","2020-09-24",7,"3B/2B/0",1344,22,832,832
"1549","2020-09-24",1,"1B/1B/0",608,18,768,768
"1549","2020-09-24",2,"1B/1B/0",728,19,753,753
"1549","2020-09-24",3,"2B/2B/0",980,83,846,846
"1549","2020-09-24",4,"3B/2B/0",1134,28,1140,1140
"155","2020-09-12",1,"1B/1B/0",950,60,1049,1049
"155","2020-09-12",2,"2B/2B/0",1080,140,1169,1169
"155","2020-09-23",1,"1B/1B/0",950,60,1049,1049
"155","2020-09-23",2,"2B/2B/0",1080,140,1169,1169
"1550","2020-09-24",1,"1B/1B/0",644,96,610,584
"1550","2020-09-24",2,"1B/1B/0",675,15,630,603
"1550","2020-09-24",3,"1B/1B/0",697,20,650,621
"1550","2020-09-24",4,"2B/1B/0",920,81,750,713
"1550","2020-09-24",5,"2B/1B/1 T",1073,69,775,735
"1550","2020-09-24",6,"3B/2B/1",1446,8,1050,988
"1551","2020-09-24",1,"1B/1B/0 T",640,13,665,665
"1551","2020-09-24",2,"2B/1B/1 T",1040,80,790,790
"1551","2020-09-24",3,"2B/1B/1 T",1040,37,790,790
"1551","2020-09-24",4,"3B/1B/1 T",1250,87,825,825
"1551","2020-09-24",5,"3B/2B/1 T",1375,18,860,860
"1551","2020-09-24",6,"3B/2B/1 T",1375,17,860,860
"1552","2020-09-24",1,"1B/1B/0",1044,48,1103,1103
"1552","2020-09-24",2,"1B/1B/0",1056,6,1070,1070
"1552","2020-09-24",3,"2B/2B/0",1441,96,1328,1328
"1552","2020-09-24",4,"3B/2B/0",1716,12,1473,1473
"1552","2020-09-24",5,"3B/2B/0 T",1944,12,1609,1609
"1553","2020-09-24",1,"1B/1B/0",600,32,895,895
"1553","2020-09-24",2,"1B/1B/0",750,60,965,965
"1553","2020-09-24",3,"2B/2B/0",1010,58,1159,1159
"1553","2020-09-24",4,"2B/2B/0",1150,38,1184,1184
"1554","2020-09-24",1,"0B/1B/0",600,64,853,853
"1554","2020-09-24",2,"1B/1B/0",700,96,918,918
"1554","2020-09-24",3,"1B/1B/0",800,82,1083,1083
"1554","2020-09-24",4,"2B/1B/0",960,48,1148,1148
"1554","2020-09-24",5,"2B/1B/1",980,64,1198,1198
"1554","2020-09-24",6,"2B/2B/0",1000,64,1278,1278
"1554","2020-09-24",7,"3B/2B/0",1100,32,1458,1458
"1555","2020-09-24",1,"1B/1B/0",800,96,678,678
"1555","2020-09-24",2,"2B/1B/0",1123,50,738,738
"1555","2020-09-24",3,"2B/2B/0",1123,46,770,770
"1556","2020-09-24",1,"1B/1B/0",491,8,720,720
"1556","2020-09-24",2,"1B/1B/0",674,24,920,920
"1556","2020-09-24",3,"1B/1B/0 L",910,36,940,940
"1556","2020-09-24",4,"2B/2B/0",1017,16,970,970
"1556","2020-09-24",5,"3B/2B/0",1216,8,1183,1183
"1556","2020-09-24",6,"3B/3B/0 L",1361,28,1189,1189
"1557","2020-09-24",1,"0B/1B/0",432,18,732,732
"1557","2020-09-24",2,"0B/1B/0",505,36,864,864
"1557","2020-09-24",3,"1B/1B/0",619,90,901,901
"1557","2020-09-24",4,"2B/2B/0",887,160,986,986
"1558","2020-09-24",1,"2B/2B/0",1074,72,893,893
"1558","2020-09-24",2,"2B/2B/1 T",1157,20,982,982
"1558","2020-09-24",3,"3B/2B/0",1236,24,1060,1060
"1558","2020-09-24",4,"3B/2B/0 T",1252,28,1015,1015
"1559","2020-09-24",1,"1B/1B/0",622,62,1100,1100
"1559","2020-09-24",2,"1B/1B/0",701,12,1094,1094
"1559","2020-09-24",3,"1B/1B/0 D",737,96,1260,1260
"1559","2020-09-24",4,"1B/1B/0 D",745,36,1311,1311
"1559","2020-09-24",5,"2B/2B/0",902,168,1430,1430
"1559","2020-09-24",6,"2B/2B/0",963,12,1327,1327
"1559","2020-09-24",7,"2B/2B/0",986,61,1410,1410
"156","2020-09-12",1,"1B/1B/0",706,25,854,854
"156","2020-09-12",2,"1B/1B/0",750,24,864,864
"156","2020-09-12",3,"2B/1B/0",885,65,1014,1014
"156","2020-09-12",4,"2B/1B/1 T",1021,34,1094,1094
"156","2020-09-12",5,"2B/2B/0",907,45,1064,1064
"156","2020-09-12",6,"3B/2B/0",1079,24,1314,1314
"156","2020-09-23",1,"1B/1B/0",706,25,854,854
"156","2020-09-23",2,"1B/1B/0",750,24,864,864
"156","2020-09-23",3,"2B/1B/0",885,65,1014,1014
"156","2020-09-23",4,"2B/1B/1 T",1021,34,1094,1094
"156","2020-09-23",5,"2B/2B/0",907,45,1064,1064
"156","2020-09-23",6,"3B/2B/0",1079,24,1314,1314
"1560","2020-09-24",1,"1B/1B/0 *",750,28,690,690
"1560","2020-09-24",2,"1B/1B/0 *",750,28,880,880
"1560","2020-09-24",3,"1B/1B/0",750,28,915,915
"1560","2020-09-24",4,"2B/2B/0 *",1000,36,1004,1004
"1560","2020-09-24",5,"2B/2B/0",1000,36,1034,1034
"1560","2020-09-24",6,"2B/2B/0 *",1000,37,929,929
"1560","2020-09-24",7,"3B/2B/0 *",1200,29,1080,1080
"1561","2020-09-24",1,"1B/1B/0",784,84,1194,1194
"1561","2020-09-24",2,"2B/2B/0",1023,204,1228,1228
"1561","2020-09-24",3,"2B/2B/0",1030,56,1408,1408
"1561","2020-09-24",4,"2B/2B/0",1163,68,1411,1411
"1561","2020-09-24",5,"3B/2B/0",1141,68,1467,1467
"1563","2020-09-24",1,"1B/1B/0",845,104,889,889
"1563","2020-09-24",2,"2B/1B/0",930,106,941,941
"1563","2020-09-24",3,"2B/2B/0",1145,106,959,959
"1564","2020-09-24",1,"1B/1B/0",680,72,925,925
"1564","2020-09-24",2,"1B/1B/0",850,166,965,965
"1564","2020-09-24",3,"2B/1B/0",940,46,1030,1030
"1564","2020-09-24",4,"2B/2B/0",1100,140,1050,1050
"1565","2020-09-24",1,"1B/1B/0",650,24,1034,1034
"1565","2020-09-24",2,"1B/1B/0",740,88,993,993
"1565","2020-09-24",3,"2B/1B/0",935,24,1154,1154
"1565","2020-09-24",4,"2B/2B/0",1006,84,1164,1164
"1565","2020-09-24",5,"3B/2B/0",1200,20,1351,1351
"1566","2020-09-24",1,"1B/1B/0",750,108,1032,1032
"1566","2020-09-24",2,"2B/2B/0",1025,174,1169,1169
"1566","2020-09-24",3,"3B/2B/0",1250,68,1368,1368
"1567","2020-09-24",1,"1B/1B/0",660,32,1086,1086
"1567","2020-09-24",2,"1B/1B/0",770,130,1224,1224
"1567","2020-09-24",3,"2B/1B/0",920,32,1234,1234
"1567","2020-09-24",4,"2B/2B/0",1100,130,1368,1368
"1569","2020-09-24",1,"1B/1B/0",612,8,739,739
"1569","2020-09-24",2,"2B/2B/0",1060,10,899,899
"1569","2020-09-24",3,"2B/2B/0",1125,11,899,899
"1569","2020-09-24",4,"2B/2B/0",1225,11,919,919
"1570","2020-09-24",1,"1B/1B/0",578,32,969,948
"1570","2020-09-24",2,"1B/1B/0",672,88,1149,1128
"1570","2020-09-24",3,"2B/1B/0 D",817,24,1125,1104
"1570","2020-09-24",4,"2B/2B/0",995,68,1290,1269
"1571","2020-09-24",1,"1B/1B/0",610,52,914,914
"1571","2020-09-24",2,"1B/1B/0",720,28,944,944
"1571","2020-09-24",3,"1B/1B/0",819,34,1034,1034
"1571","2020-09-24",4,"1B/1B/0",820,34,1034,1034
"1571","2020-09-24",5,"2B/2B/0",900,32,1230,1230
"1571","2020-09-24",6,"2B/2B/0",1050,64,1280,1280
"1571","2020-09-24",7,"2B/2B/0",1200,8,1425,1425
"1572","2020-09-24",1,"1B/1B/0",750,50,1125,1125
"1572","2020-09-24",2,"1B/1B/0",825,47,1156,1156
"1572","2020-09-24",3,"2B/2B/0",1140,79,1350,1350
"1572","2020-09-24",4,"2B/2B/0",1280,92,1433,1433
"1572","2020-09-24",5,"3B/2B/0",1450,35,1566,1566
"1573","2020-09-24",1,"1B/1B/0",576,34,724,724
"1573","2020-09-24",2,"1B/1B/0",700,35,774,774
"1573","2020-09-24",3,"2B/2B/0",966,69,874,874
"1573","2020-09-24",4,"2B/2B/0",1006,70,888,888
"1574","2020-09-24",1,"1B/1B/0",600,74,1012,1012
"1574","2020-09-24",2,"1B/1B/0",735,5,1108,1108
"1574","2020-09-24",3,"2B/1B/0",800,48,1104,1104
"1575","2020-09-24",1,"1B/1B/0",920,84,1231,1231
"1575","2020-09-24",2,"2B/1B/0",971,36,1343,1343
"1575","2020-09-24",3,"2B/2B/0",1073,48,1406,1406
"1575","2020-09-24",4,"2B/2B/0",1100,24,1493,1493
"1575","2020-09-24",5,"2B/2B/0",1289,56,1430,1430
"1575","2020-09-24",6,"3B/2B/0",1402,32,1772,1772
"1576","2020-09-24",1,"1B/1B/0",920,84,1231,1231
"1576","2020-09-24",2,"2B/1B/0",971,24,1324,1324
"1576","2020-09-24",3,"2B/2B/0",1073,24,1386,1386
"1576","2020-09-24",4,"2B/2B/0",1100,16,1304,1304
"1576","2020-09-24",5,"2B/2B/0",1289,56,1375,1375
"1576","2020-09-24",6,"3B/2B/0",1402,16,1672,1672
"1577","2020-09-24",1,"1B/1B/0",765,64,859,859
"1577","2020-09-24",2,"2B/2B/0",1087,64,1029,1029
"1577","2020-09-24",3,"2B/2B/0 L",1155,64,1079,1079
"1577","2020-09-24",4,"3B/2B/0 T",1265,64,1229,1229
"1578","2020-09-24",1,"1B/1B/0",695,46,1413,1413
"1578","2020-09-24",2,"1B/1B/0",823,48,1454,1454
"1578","2020-09-24",3,"1B/1B/0 D",933,36,1386,1386
"1578","2020-09-24",4,"2B/2B/0",1100,52,1557,1557
"1578","2020-09-24",5,"3B/2B/0",1466,16,2186,2186
"1579","2020-09-24",1,"1B/1B/0",600,28,894,894
"1579","2020-09-24",2,"1B/1B/0",707,48,918,918
"1579","2020-09-24",3,"1B/1B/0 L",800,8,1109,1109
"1579","2020-09-24",4,"1B/1B/0",804,56,1001,1001
"1579","2020-09-24",5,"2B/1B/0",1018,84,1140,1140
"1579","2020-09-24",6,"2B/2B/0",1052,32,1162,1162
"1579","2020-09-24",7,"2B/2B/0 L",1200,4,1244,1244
"158","2020-09-12",1,"1B/1B/0",485,21,730,730
"158","2020-09-12",2,"1B/1B/0",808,43,883,883
"158","2020-09-12",3,"1B/1B/1 L",890,9,988,988
"158","2020-09-12",4,"1B/1B/1 L",1010,13,796,796
"158","2020-09-12",5,"2B/2B/0",725,17,1079,1079
"158","2020-09-12",6,"2B/2B/0",1164,36,1332,1332
"158","2020-09-12",7,"3B/2B/0",1325,7,1496,1496
"158","2020-09-23",1,"1B/1B/0",485,21,730,730
"158","2020-09-23",2,"1B/1B/0",808,43,883,883
"158","2020-09-23",3,"1B/1B/1 L",890,9,988,988
"158","2020-09-23",4,"1B/1B/1 L",1010,13,796,796
"158","2020-09-23",5,"2B/2B/0",725,17,1079,1079
"158","2020-09-23",6,"2B/2B/0",1164,36,1332,1332
"158","2020-09-23",7,"3B/2B/0",1325,7,1496,1496
"1580","2020-09-24",1,"1B/1B/0",650,10,819,819
"1580","2020-09-24",2,"1B/1B/0",800,8,819,819
"1580","2020-09-24",3,"2B/2B/0",1230,3,1199,1199
"1582","2020-09-24",1,"1B/1B/0",730,108,929,929
"1582","2020-09-24",2,"1B/1B/0",810,58,959,959
"1582","2020-09-24",3,"2B/1B/0",910,16,1359,1359
"1582","2020-09-24",4,"2B/2B/0",1100,42,1469,1469
"1582","2020-09-24",5,"2B/2B/0",1205,18,1249,1249
"1583","2020-09-24",1,"1B/1B/0",723,64,1122,1122
"1583","2020-09-24",2,"1B/1B/0",736,36,1132,1132
"1583","2020-09-24",3,"1B/1B/0",755,20,1179,1179
"1583","2020-09-24",4,"2B/2B/0",1015,160,1373,1373
"1583","2020-09-24",5,"2B/2B/0 L",1015,20,1326,1326
"1585","2020-09-24",1,"1B/1B/0",769,120,1049,1049
"1585","2020-09-24",2,"2B/1B/0 D",1004,48,1249,1249
"1585","2020-09-24",3,"2B/2B/0",1042,85,1289,1289
"1585","2020-09-24",4,"2B/2B/0",1096,71,1339,1339
"1585","2020-09-24",5,"3B/2B/0",1251,36,1539,1539
"1588","2020-09-24",1,"1B/1B/0",690,32,1007,1007
"1588","2020-09-24",2,"1B/1B/0",690,108,1021,1021
"1588","2020-09-24",3,"1B/1B/0",700,28,932,932
"1588","2020-09-24",4,"1B/1B/0",700,28,1036,1036
"1588","2020-09-24",5,"1B/1B/0 D",840,28,1115,1115
"1588","2020-09-24",6,"1B/1B/0 D",840,28,1029,1029
"1588","2020-09-24",7,"2B/2B/0",900,58,1215,1215
"1588","2020-09-24",8,"2B/2B/0",900,6,1257,1257
"1588","2020-09-24",9,"2B/2B/0",900,18,1257,1257
"1588","2020-09-24",10,"2B/2B/0",972,14,1286,1286
"1588","2020-09-24",11,"2B/2B/0",972,14,1284,1284
"1589","2020-09-24",1,"1B/1B/0",506,60,710,710
"1589","2020-09-24",2,"1B/1B/0",567,60,720,720
"1589","2020-09-24",3,"1B/1B/0",661,32,770,770
"1589","2020-09-24",4,"2B/2B/0",728,48,895,895
"1589","2020-09-24",5,"2B/2B/0",921,80,905,905
"159","2020-09-12",1,"1B/1B/0",675,72,848,848
"159","2020-09-12",2,"2B/1B/0",875,48,995,995
"159","2020-09-12",3,"2B/2B/0",905,64,925,925
"159","2020-09-12",4,"3B/2B/0",1100,16,1150,1150
"159","2020-09-23",1,"1B/1B/0",675,72,848,848
"159","2020-09-23",2,"2B/1B/0",875,48,995,995
"159","2020-09-23",3,"2B/2B/0",905,64,925,925
"159","2020-09-23",4,"3B/2B/0",1100,16,1150,1150
"1590","2020-09-24",1,"1B/1B/0",650,28,1094,1094
"1590","2020-09-24",2,"1B/1B/0",715,32,1014,1014
"1590","2020-09-24",3,"1B/1B/0",730,10,964,964
"1590","2020-09-24",4,"1B/1B/0",750,14,1024,1024
"1590","2020-09-24",5,"1B/1B/0",850,14,1114,1114
"1590","2020-09-24",6,"2B/2B/0",1050,42,1329,1329
"1590","2020-09-24",7,"2B/2B/0",1100,8,1284,1284
"1591","2020-09-24",1,"1B/1B/0 L",720,52,852,852
"1591","2020-09-24",2,"1B/1B/0 L",720,14,883,883
"1591","2020-09-24",3,"2B/1B/1",884,64,988,988
"1591","2020-09-24",4,"2B/2B/0",955,32,996,996
"1591","2020-09-24",5,"2B/2B/0",955,32,1023,1023
"1592","2020-09-24",1,"1B/1B/0",600,60,894,894
"1592","2020-09-24",2,"1B/1B/0",700,78,930,930
"1592","2020-09-24",3,"1B/1B/0",707,78,918,918
"1592","2020-09-24",4,"1B/1B/0 L",800,25,1125,1125
"1592","2020-09-24",5,"1B/1B/0",800,16,1026,1026
"1592","2020-09-24",6,"1B/1B/0",804,34,1016,1016
"1592","2020-09-24",7,"2B/1B/0",1000,26,1186,1186
"1592","2020-09-24",8,"2B/1B/0",1018,36,1140,1140
"1592","2020-09-24",9,"2B/2B/0",1052,195,1162,1162
"1592","2020-09-24",10,"2B/2B/0 L",1200,16,1286,1286
"1593","2020-09-24",1,"1B/1B/0",811,84,1203,1203
"1593","2020-09-24",2,"1B/1B/0 D",893,24,1320,1320
"1593","2020-09-24",3,"2B/2B/0",973,60,1388,1388
"1593","2020-09-24",4,"2B/2B/0",1181,48,1478,1478
"1593","2020-09-24",5,"2B/2B/0",1245,56,1553,1553
"1593","2020-09-24",6,"3B/2B/0",1375,36,1783,1783
"1594","2020-09-24",1,"0B/1B/0",720,72,883,883
"1594","2020-09-24",2,"1B/1B/0",895,76,952,952
"1594","2020-09-24",3,"2B/2B/0",975,112,1080,1080
"1594","2020-09-24",4,"2B/2B/0",1023,60,1186,1186
"1594","2020-09-24",5,"2B/2B/0",1056,56,1195,1195
"1595","2020-09-24",1,"1B/1B/0",742,112,838,838
"1595","2020-09-24",2,"2B/2B/0",940,71,1003,1003
"1595","2020-09-24",3,"2B/2B/0",1011,32,1063,1063
"1596","2020-09-24",1,"1B/1B/0",830,126,999,999
"1596","2020-09-24",2,"1B/1B/0 D",945,47,1183,1183
"1596","2020-09-24",3,"2B/2B/0",1030,111,1285,1285
"1597","2020-09-24",1,"1B/1B/0",700,84,948,948
"1597","2020-09-24",2,"1B/1B/0",810,72,1150,1150
"1597","2020-09-24",3,"2B/1B/0",993,36,1154,1154
"1597","2020-09-24",4,"2B/2B/0",1062,60,1193,1193
"1597","2020-09-24",5,"2B/2B/0",1142,36,1414,1414
"1597","2020-09-24",6,"3B/2B/0",1330,24,1603,1603
"1598","2020-09-24",1,"1B/1B/0",577,60,758,758
"1598","2020-09-24",2,"1B/1B/0",669,48,796,796
"1598","2020-09-24",3,"1B/1B/0",779,40,800,800
"1598","2020-09-24",4,"2B/2B/0",944,32,888,888
"1598","2020-09-24",5,"2B/2B/0",1048,32,950,950
"1599","2020-09-24",1,"1B/1B/0",660,72,948,948
"1599","2020-09-24",2,"1B/1B/0",795,72,1095,1095
"1599","2020-09-24",3,"2B/1B/0 D",962,60,1111,1111
"1599","2020-09-24",4,"2B/2B/0",1092,96,1211,1211
"16","2020-09-12",1,"1B/1B/0",596,64,953,953
"16","2020-09-12",2,"1B/1B/0",676,96,1134,1134
"16","2020-09-12",3,"1B/1B/0",758,64,1184,1184
"16","2020-09-12",4,"2B/1B/0",838,64,1260,1260
"16","2020-09-12",5,"2B/2B/0 T",863,4,1248,1248
"16","2020-09-12",6,"2B/2B/0",886,96,1343,1343
"16","2020-09-12",7,"2B/2B/0",987,80,1411,1411
"16","2020-09-23",1,"1B/1B/0",596,64,953,953
"16","2020-09-23",2,"1B/1B/0",676,96,1134,1134
"16","2020-09-23",3,"1B/1B/0",758,64,1184,1184
"16","2020-09-23",4,"2B/1B/0",838,64,1260,1260
"16","2020-09-23",5,"2B/2B/0 T",863,4,1248,1248
"16","2020-09-23",6,"2B/2B/0",886,96,1343,1343
"16","2020-09-23",7,"2B/2B/0",987,80,1411,1411
"160","2020-09-12",1,"1B/1B/0",575,112,726,726
"160","2020-09-12",2,"1B/1B/0",680,80,753,753
"160","2020-09-12",3,"2B/1B/0",856,64,878,878
"160","2020-09-12",4,"2B/2B/0",930,64,941,941
"160","2020-09-12",5,"3B/2B/0",1122,40,1099,1099
"160","2020-09-23",1,"1B/1B/0",575,112,726,726
"160","2020-09-23",2,"1B/1B/0",680,80,753,753
"160","2020-09-23",3,"2B/1B/0",856,64,878,878
"160","2020-09-23",4,"2B/2B/0",930,64,941,941
"160","2020-09-23",5,"3B/2B/0",1122,40,1099,1099
"1600","2020-09-24",1,"1B/1B/0",658,28,990,990
"1600","2020-09-24",2,"1B/1B/0",786,39,1053,1053
"1600","2020-09-24",3,"1B/1B/0",800,32,1042,1042
"1600","2020-09-24",4,"1B/1B/0",892,16,1128,1128
"1600","2020-09-24",5,"2B/1B/0",959,16,1278,1278
"1600","2020-09-24",6,"2B/2B/0",1052,16,1468,1468
"1601","2020-09-24",1,"1B/1B/0",700,128,912,912
"1601","2020-09-24",2,"2B/2B/0",968,128,1090,1090
"1601","2020-09-24",3,"3B/2B/0",1138,48,1338,1338
"1602","2020-09-24",1,"1B/1B/0",650,78,970,970
"1602","2020-09-24",2,"1B/1B/0",650,78,870,870
"1602","2020-09-24",3,"2B/2B/0",900,104,1080,1080
"1604","2020-09-24",1,"1B/1B/0",650,49,819,819
"1604","2020-09-24",2,"1B/1B/0",650,32,849,849
"1604","2020-09-24",3,"1B/1B/0",725,35,849,849
"1604","2020-09-24",4,"2B/1B/0",950,24,949,949
"1604","2020-09-24",5,"2B/2B/0",950,40,929,929
"1604","2020-09-24",6,"2B/2B/0",1020,28,1069,1069
"1604","2020-09-24",7,"2B/2B/0",1040,36,989,989
"1604","2020-09-24",8,"3B/2B/0",1250,52,1159,1159
"1605","2020-09-24",1,"1B/1B/0",775,51,1430,1430
"1605","2020-09-24",2,"2B/2B/0",1050,124,1731,1731
"1607","2020-09-24",1,"1B/1B/0",700,56,1115,1115
"1607","2020-09-24",2,"1B/1B/0",1000,112,1240,1240
"1607","2020-09-24",3,"2B/1B/0 D",1146,124,1290,1290
"1607","2020-09-24",4,"2B/2B/0",1200,128,1455,1455
"1607","2020-09-24",5,"3B/2B/0 D",1310,60,1680,1680
"1608","2020-09-24",1,"1B/1B/0",700,56,965,940
"1608","2020-09-24",2,"1B/1B/0",740,84,1005,980
"1608","2020-09-24",3,"2B/1B/0",900,28,1169,1169
"1608","2020-09-24",4,"2B/2B/0",1003,84,1249,1249
"1609","2020-09-24",1,"1B/1B/0",654,36,989,989
"1609","2020-09-24",2,"1B/1B/0",768,60,1154,1154
"1609","2020-09-24",3,"2B/1B/0 D",954,36,1090,1090
"1609","2020-09-24",4,"2B/2B/0",1107,112,1320,1320
"1609","2020-09-24",5,"3B/2B/0",1218,36,1445,1445
"161","2020-09-12",1,"1B/1B/0",610,69,925,925
"161","2020-09-12",2,"1B/1B/0",645,48,925,925
"161","2020-09-12",3,"1B/1B/0",670,13,920,920
"161","2020-09-12",4,"1B/1B/0",713,32,965,965
"161","2020-09-12",5,"1B/1B/0",765,20,1025,1025
"161","2020-09-12",6,"2B/1B/0",760,24,941,941
"161","2020-09-12",7,"2B/1B/0",878,40,1135,1135
"161","2020-09-12",8,"2B/1B/0",939,41,1120,1120
"161","2020-09-12",9,"2B/1B/0",1240,17,1400,1400
"161","2020-09-12",10,"2B/2B/0",951,28,1285,1285
"161","2020-09-12",11,"2B/2B/0",1184,8,1360,1360
"161","2020-09-12",12,"3B/2B/0",1182,8,1475,1475
"161","2020-09-23",1,"1B/1B/0",610,69,925,925
"161","2020-09-23",2,"1B/1B/0",645,48,925,925
"161","2020-09-23",3,"1B/1B/0",670,13,920,920
"161","2020-09-23",4,"1B/1B/0",713,32,965,965
"161","2020-09-23",5,"1B/1B/0",765,20,1025,1025
"161","2020-09-23",6,"2B/1B/0",760,24,941,941
"161","2020-09-23",7,"2B/1B/0",878,40,1135,1135
"161","2020-09-23",8,"2B/1B/0",939,41,1120,1120
"161","2020-09-23",9,"2B/1B/0",1240,17,1400,1400
"161","2020-09-23",10,"2B/2B/0",951,28,1285,1285
"161","2020-09-23",11,"2B/2B/0",1184,8,1360,1360
"161","2020-09-23",12,"3B/2B/0",1182,8,1475,1475
"1611","2020-09-24",1,"1B/1B/0",650,100,1121,1121
"1611","2020-09-24",2,"1B/1B/0",740,60,1181,1181
"1611","2020-09-24",3,"1B/1B/0",838,50,1179,1179
"1611","2020-09-24",4,"1B/1B/0 D",912,50,1569,1569
"1611","2020-09-24",5,"2B/2B/0",1069,72,1589,1589
"1611","2020-09-24",6,"2B/2B/0",1209,30,1603,1603
"1611","2020-09-24",7,"3B/2B/0",1352,18,1852,1852
"1612","2020-09-24",1,"1B/1B/0",650,90,941,941
"1612","2020-09-24",2,"1B/1B/0",740,110,977,977
"1612","2020-09-24",3,"1B/1B/0",838,40,1063,1063
"1612","2020-09-24",4,"1B/1B/0 D",912,50,1139,1139
"1612","2020-09-24",5,"2B/2B/0",1069,132,1188,1188
"1612","2020-09-24",6,"2B/2B/0",1209,30,1342,1342
"1612","2020-09-24",7,"3B/2B/0",1352,18,1807,1807
"1613","2020-09-24",1,"1B/1B/0",714,54,1160,1160
